"","clm","veh_value","exposure","veh_body","veh_age","gender","area","agecat"
"4350",0,1.66,0.1752224504,"SEDAN",3,"M","A",4
"4351",1,1.29,0.4407939767,"STNWG",4,"F","F",3
"4352",0,1.99,0.1149897331,"HBACK",2,"F","C",3
"4353",0,1.46,0.1149897331,"UTE",4,"M","B",1
"4354",1,1.31,0.8815879535,"HBACK",1,"M","A",5
"4355",0,3.3,0.501026694,"STNWG",1,"M","C",2
"4356",0,1.76,0.5804243669,"SEDAN",2,"F","C",1
"4357",0,1.22,0.1149897331,"SEDAN",4,"F","C",1
"4358",0,0.88,0.8815879535,"HBACK",3,"F","C",1
"4359",0,0.69,0.8843258042,"HBACK",4,"F","A",4
"4360",0,0.99,0.9582477755,"SEDAN",3,"F","C",3
"4361",0,1.32,0.8678986995,"STNWG",4,"M","C",3
"4362",0,0.71,0.501026694,"STNWG",4,"F","D",3
"4363",0,3.25,0.0930869268,"STNWG",2,"M","A",4
"4364",0,2.81,0.1943874059,"UTE",2,"F","A",3
"4365",1,1.25,0.8295687885,"STNWG",4,"M","D",4
"4366",0,2.63,0.501026694,"STNWG",3,"F","E",3
"4367",0,1.11,0.3394934976,"SEDAN",4,"F","C",3
"4368",0,1.57,0.8131416838,"SEDAN",3,"F","C",2
"4369",0,1.72,0.501026694,"STNWG",3,"F","D",1
"4370",1,0.4,0.8295687885,"STNWG",4,"M","B",3
"4371",0,1.95,0.2655715263,"UTE",3,"F","C",4
"4372",0,1.28,0.501026694,"HBACK",1,"F","C",2
"4373",0,4.14,0.4873374401,"STNWG",2,"F","A",5
"4374",0,2.15,0.8295687885,"SEDAN",2,"M","C",4
"4375",0,2.71,0.501026694,"SEDAN",1,"M","C",4
"4376",0,2.91,0.8268309377,"STNWG",1,"F","E",3
"4377",0,4.33,0.2026009582,"STNWG",2,"F","C",1
"4378",0,0.96,0.6242299795,"HBACK",3,"F","B",2
"4379",0,1.17,0.4216290212,"HBACK",2,"F","C",3
"4380",0,1.9,0.501026694,"STNWG",3,"M","B",1
"4381",0,2.69,0.3531827515,"UTE",2,"M","C",3
"4382",1,4.42,0.501026694,"TRUCK",1,"M","D",4
"4383",0,1.47,0.4982888433,"SEDAN",2,"M","A",5
"4384",0,0.44,0.501026694,"SEDAN",4,"M","D",3
"4385",0,1.35,0.501026694,"HBACK",1,"M","F",4
"4386",0,1.65,0.5639972621,"SEDAN",2,"F","B",5
"4387",0,0.9,0.2026009582,"HBACK",4,"F","D",5
"4388",0,1.34,0.2026009582,"SEDAN",3,"M","B",2
"4389",0,1.75,0.2026009582,"SEDAN",2,"F","B",4
"4390",0,0.65,0.0054757016,"HBACK",3,"F","C",3
"4391",0,1.12,0.501026694,"HBACK",3,"F","A",3
"4392",0,2.18,0.501026694,"UTE",1,"M","E",4
"4393",0,2.32,0.4873374401,"SEDAN",1,"F","A",5
"4394",0,0.81,0.4982888433,"HBACK",3,"M","D",3
"4395",0,3.85,0.2026009582,"STNWG",1,"F","F",4
"4396",0,1.1,0.2874743326,"SEDAN",3,"F","A",5
"4397",0,1.85,0.501026694,"SEDAN",1,"M","B",4
"4398",0,4.06,0.1834360027,"STNWG",1,"F","D",4
"4399",0,1.17,0.2874743326,"SEDAN",3,"F","B",3
"4400",0,0.37,0.7967145791,"SEDAN",4,"F","A",2
"4401",0,2.76,0.8295687885,"HBACK",1,"M","A",2
"4402",0,0.91,0.1615331964,"HBACK",3,"F","A",4
"4403",0,2.29,0.2026009582,"SEDAN",1,"F","A",3
"4404",0,3.16,0.501026694,"STNWG",2,"F","A",4
"4405",0,0.53,0.501026694,"HBACK",4,"F","C",4
"4406",0,4.06,0.8295687885,"STNWG",2,"F","B",1
"4407",0,1.98,0.2272416153,"SEDAN",3,"M","B",3
"4408",0,1.49,0.7967145791,"SEDAN",3,"M","B",2
"4409",0,1.42,0.0054757016,"STNWG",4,"M","D",3
"4410",0,1.65,0.2026009582,"SEDAN",3,"F","B",4
"4411",0,5.18,0.4873374401,"SEDAN",2,"F","B",3
"4412",0,1.64,0.5065023956,"HBACK",2,"F","A",5
"4413",0,0.97,0.1314168378,"SEDAN",3,"F","D",5
"4414",0,2.93,0.1314168378,"SEDAN",2,"F","A",5
"4415",0,3.129,0.1177275838,"STNWG",1,"F","F",4
"4416",0,1.28,0.1314168378,"SEDAN",3,"F","C",6
"4417",0,1.36,0.1971252567,"HBACK",1,"F","A",3
"4418",0,1.71,0.7118412046,"HBACK",2,"F","C",4
"4419",0,0.54,0.1314168378,"HBACK",4,"F","E",6
"4420",0,4.82,0.9993155373,"STNWG",1,"M","C",5
"4421",0,0.76,0.1314168378,"SEDAN",3,"F","A",6
"4422",0,1.44,0.501026694,"SEDAN",2,"F","B",3
"4423",0,2.22,0.1314168378,"SEDAN",1,"F","F",3
"4424",0,1.64,0.8678986995,"SEDAN",2,"M","B",5
"4425",0,0.29,0.1314168378,"STNWG",4,"F","A",5
"4426",1,5.14,0.8158795346,"STNWG",1,"F","B",2
"4427",0,1.41,0.1314168378,"HBACK",2,"M","B",5
"4428",0,2.71,0.772073922,"STNWG",3,"F","C",2
"4429",0,0.76,0.1314168378,"COUPE",4,"M","A",6
"4430",0,1.2,0.8295687885,"SEDAN",4,"F","C",2
"4431",1,2.65,0.7036276523,"SEDAN",2,"F","C",4
"4432",0,0.81,0.1314168378,"STNWG",4,"M","C",6
"4433",0,4.09,0.7775496235,"STNWG",2,"F","F",3
"4434",0,0.51,0.1314168378,"HBACK",4,"F","A",5
"4435",0,1.76,0.1314168378,"SEDAN",2,"F","A",6
"4436",0,0.8,0.1314168378,"HBACK",3,"M","B",5
"4437",1,0.73,0.1314168378,"STNWG",4,"M","A",4
"4438",0,1.18,0.1314168378,"STNWG",4,"M","C",6
"4439",0,2.82,0.5859000684,"HBACK",2,"M","A",3
"4440",0,2.41,0.7008898015,"SEDAN",4,"M","A",4
"4441",0,1.12,0.5667351129,"SEDAN",3,"F","B",4
"4442",0,1.58,0.1314168378,"HBACK",2,"M","B",5
"4443",0,1.16,0.1314168378,"HDTOP",4,"F","E",4
"4444",0,1.52,0.8678986995,"STNWG",4,"F","F",4
"4445",0,1.15,0.1314168378,"STNWG",4,"F","E",3
"4446",0,1.21,0.0246406571,"SEDAN",3,"M","C",4
"4447",0,2.75,0.2819986311,"STNWG",3,"F","C",3
"4448",0,2.02,0.1505817933,"SEDAN",2,"F","B",4
"4449",0,3.32,0.2272416153,"STNWG",3,"M","A",3
"4450",0,1.91,0.8678986995,"HBACK",2,"F","B",4
"4451",0,2.26,0.2135523614,"SEDAN",2,"F","B",4
"4452",0,0.74,0.1314168378,"UTE",4,"M","D",5
"4453",0,2.71,0.1314168378,"SEDAN",1,"M","C",5
"4454",0,0.69,0.1314168378,"TRUCK",4,"M","B",6
"4455",0,1.83,0.1314168378,"HBACK",1,"F","B",3
"4456",0,0.57,0.1314168378,"SEDAN",4,"F","A",4
"4457",0,1.92,0.1314168378,"TRUCK",3,"M","B",6
"4458",0,0.8,0.1314168378,"SEDAN",4,"M","C",5
"4459",0,2.77,0.8678986995,"SEDAN",1,"F","C",3
"4460",0,1.53,0.501026694,"STNWG",4,"F","D",2
"4461",0,0.94,0.1314168378,"SEDAN",4,"F","D",6
"4462",0,1.51,0.2436687201,"SEDAN",3,"M","B",3
"4463",0,1.54,0.6023271732,"SEDAN",2,"F","B",6
"4464",0,1.58,0.0657084189,"HBACK",1,"F","A",2
"4465",0,0.43,0.0438056126,"HBACK",4,"M","A",4
"4466",0,2.47,0.3668720055,"SEDAN",1,"M","D",6
"4467",0,0.69,0.1314168378,"SEDAN",4,"F","C",4
"4468",0,2.31,0.1314168378,"STNWG",2,"F","E",3
"4469",0,0.81,0.1314168378,"SEDAN",3,"F","F",1
"4470",0,0.79,0.1314168378,"HBACK",4,"F","B",5
"4471",0,0.97,0.8678986995,"HBACK",3,"F","B",2
"4472",0,2.72,0.2272416153,"STNWG",3,"F","B",2
"4473",0,1.12,0.1642710472,"UTE",4,"F","E",3
"4474",0,1.71,0.1314168378,"PANVN",2,"M","A",2
"4475",0,1.02,0.1314168378,"PANVN",4,"M","A",4
"4476",0,1.05,0.8678986995,"HBACK",4,"F","C",3
"4477",0,2.09,0.1314168378,"STNWG",3,"M","A",4
"4478",0,0.6,0.1314168378,"SEDAN",4,"F","B",5
"4479",0,1.48,0.8678986995,"SEDAN",3,"F","A",3
"4480",0,1.48,0.219028063,"UTE",4,"M","F",2
"4481",0,3.13,0.1314168378,"HBACK",1,"M","A",3
"4482",0,1.52,0.7885010267,"UTE",3,"M","A",5
"4483",0,2.78,0.219028063,"TRUCK",1,"F","E",4
"4484",0,1.41,0.1314168378,"SEDAN",2,"F","B",3
"4485",0,1.22,0.9993155373,"HBACK",3,"F","B",1
"4486",0,0.94,0.2026009582,"SEDAN",3,"M","D",5
"4487",0,1.99,0.8678986995,"SEDAN",1,"F","B",4
"4488",0,0.9,0.1314168378,"SEDAN",3,"F","E",6
"4489",0,2.67,0.5475701574,"STNWG",2,"F","D",1
"4490",0,1.41,0.8678986995,"STNWG",4,"F","D",3
"4491",0,0.71,0.8678986995,"UTE",4,"M","D",2
"4492",0,1.8,0.6242299795,"SEDAN",3,"F","E",4
"4493",0,1.58,0.1314168378,"HBACK",2,"F","C",5
"4494",0,0.75,0.1314168378,"HBACK",3,"M","A",6
"4495",0,2.01,0.1149897331,"TRUCK",3,"F","F",2
"4496",0,0.44,0.1314168378,"HBACK",4,"F","A",2
"4497",0,1.15,0.1314168378,"SEDAN",3,"F","A",4
"4498",0,2.27,0.1314168378,"SEDAN",1,"M","E",6
"4499",0,2.16,0.8678986995,"STNWG",2,"F","F",2
"4500",0,1.26,0.4982888433,"HBACK",2,"M","A",2
"4501",0,1.77,0.1314168378,"SEDAN",1,"F","A",4
"4502",0,1.45,0.1314168378,"UTE",4,"F","E",4
"4503",0,1.38,0.2272416153,"SEDAN",3,"M","A",6
"4504",0,1.18,0.4982888433,"STNWG",4,"M","A",5
"4505",0,0.59,0.7967145791,"COUPE",4,"F","D",5
"4506",0,2.78,0.8295687885,"SEDAN",1,"F","F",5
"4507",0,0.81,0.2245037645,"HBACK",3,"M","A",2
"4508",0,1.54,0.2272416153,"SEDAN",3,"M","B",5
"4509",0,2.16,0.7173169062,"SEDAN",2,"F","C",4
"4510",0,1.17,0.0958247775,"UTE",3,"M","E",3
"4511",0,1.13,0.5804243669,"STNWG",4,"M","C",3
"4512",0,1.07,0.6981519507,"SEDAN",3,"F","A",4
"4513",0,3.36,0.1971252567,"HBACK",1,"M","A",3
"4514",0,1.59,0.2464065708,"SEDAN",2,"M","D",6
"4515",0,1.29,0.4134154689,"SEDAN",3,"M","C",3
"4516",1,1.24,0.8295687885,"HBACK",2,"F","B",4
"4517",0,2.41,0.2026009582,"STNWG",2,"M","C",2
"4518",0,0.52,0.1040383299,"SEDAN",4,"M","C",4
"4519",0,1.07,0.2272416153,"UTE",4,"F","E",5
"4520",0,1.61,0.4982888433,"STNWG",4,"F","C",3
"4521",0,2.21,0.1697467488,"STNWG",3,"F","D",3
"4522",0,1.54,0.9034907598,"TRUCK",4,"M","F",4
"4523",0,1.349,0.7967145791,"HBACK",1,"F","B",5
"4524",0,0.69,0.1587953457,"HBACK",4,"F","B",2
"4525",0,1.22,0.6187542779,"SEDAN",3,"F","C",2
"4526",0,1.28,0.2272416153,"HBACK",1,"M","A",6
"4527",0,4,0.6242299795,"STNWG",2,"F","A",3
"4528",0,0.55,0.4982888433,"SEDAN",3,"M","C",6
"4529",0,1.09,0.1122518823,"SEDAN",3,"F","D",3
"4530",0,2.51,0.8295687885,"STNWG",3,"M","B",3
"4531",0,0.39,0.2874743326,"HBACK",4,"F","B",2
"4532",0,0.69,0.3011635866,"HBACK",4,"F","B",5
"4533",0,2.04,0.0958247775,"SEDAN",2,"F","B",2
"4534",0,1.71,0.167008898,"HBACK",2,"M","A",4
"4535",0,1.33,0.2245037645,"HBACK",2,"F","C",2
"4536",0,1.25,0.2026009582,"HBACK",2,"M","C",2
"4537",0,0.94,0.3203285421,"SEDAN",3,"F","C",4
"4538",0,1.82,0.7118412046,"HBACK",2,"F","B",2
"4539",0,0.71,0.4982888433,"STNWG",4,"F","C",1
"4540",0,1.83,0.2026009582,"UTE",3,"M","E",1
"4541",0,1.28,0.9034907598,"STNWG",4,"F","F",4
"4542",0,0.8,0.2874743326,"TRUCK",4,"M","B",3
"4543",0,1.59,0.8295687885,"HBACK",1,"M","C",4
"4544",0,2.55,0.2628336756,"STNWG",2,"M","D",3
"4545",1,1.22,0.9993155373,"HBACK",3,"F","C",4
"4546",0,2.799,0.205338809,"SEDAN",1,"F","B",3
"4547",1,0.64,0.772073922,"HBACK",4,"M","D",2
"4548",0,1.98,0.3750855578,"SEDAN",2,"F","A",5
"4549",0,2.88,0.8295687885,"STNWG",2,"M","E",4
"4550",0,1.5,0.6242299795,"HBACK",1,"F","C",4
"4551",0,2.198,0.4982888433,"SEDAN",1,"F","B",1
"4552",0,1.12,0.7118412046,"UTE",4,"F","E",3
"4553",0,1.36,0.8295687885,"COUPE",4,"F","D",3
"4554",0,1.72,0.4982888433,"STNWG",3,"F","C",4
"4555",0,1.93,0.772073922,"HDTOP",4,"M","D",3
"4556",0,2.44,0.5776865161,"SEDAN",1,"F","A",1
"4557",0,1.38,0.2272416153,"HBACK",1,"M","D",4
"4558",0,0.83,0.6242299795,"HBACK",3,"M","D",2
"4559",0,1.41,0.3997262149,"STNWG",4,"F","C",3
"4560",0,5.51,0.4982888433,"STNWG",1,"M","A",5
"4561",0,4.08,0.7967145791,"STNWG",2,"F","E",4
"4562",0,1.75,0.2026009582,"HBACK",2,"F","B",4
"4563",0,5.56,0.8131416838,"STNWG",1,"F","F",6
"4564",0,0.45,0.2874743326,"SEDAN",4,"F","A",3
"4565",0,1.34,0.2354551677,"HBACK",3,"F","E",6
"4566",0,4.25,0.5557837098,"STNWG",2,"M","E",2
"4567",0,2.58,0.3203285421,"SEDAN",1,"F","C",5
"4568",0,1.27,0.3203285421,"SEDAN",3,"F","C",4
"4569",0,1.22,0.2272416153,"STNWG",4,"F","B",2
"4570",0,1.7,0.7994524298,"SEDAN",2,"F","A",5
"4571",0,1.97,0.9034907598,"SEDAN",2,"M","B",3
"4572",0,0.69,0.8925393566,"HBACK",4,"F","C",2
"4573",0,1.53,0.2874743326,"HBACK",3,"M","D",3
"4574",0,1.35,0.4982888433,"HBACK",1,"M","A",3
"4575",0,0.83,0.0191649555,"STNWG",4,"F","A",3
"4576",0,1.07,0.8405201916,"HBACK",3,"F","B",5
"4577",0,1.84,0.2272416153,"SEDAN",1,"F","C",6
"4578",0,0.83,0.334017796,"HBACK",4,"F","A",5
"4579",0,2.62,0.8815879535,"STNWG",3,"M","D",4
"4580",0,1.2,0.6981519507,"SEDAN",2,"F","A",2
"4581",0,0.8,0.8131416838,"HBACK",3,"F","B",2
"4582",1,1.04,0.6981519507,"HBACK",2,"F","E",4
"4583",0,1.11,0.2026009582,"SEDAN",3,"F","D",5
"4584",0,1.12,0.8815879535,"SEDAN",3,"F","F",3
"4585",0,0.93,0.9034907598,"HBACK",3,"F","C",4
"4586",0,0.84,0.8733744011,"SEDAN",3,"M","A",3
"4587",0,1.38,0.8076659822,"SEDAN",3,"M","A",3
"4588",0,2.198,0.7310061602,"HBACK",1,"M","A",1
"4589",0,1.6,0.9034907598,"SEDAN",3,"F","B",3
"4590",0,1.77,0.6242299795,"STNWG",2,"F","C",3
"4591",0,1.97,0.2272416153,"STNWG",4,"F","B",3
"4592",0,0.92,0.1806981519,"HBACK",3,"F","D",2
"4593",0,1.71,0.0821355236,"HBACK",1,"M","A",2
"4594",0,1.94,0.8651608487,"STNWG",4,"F","F",4
"4595",0,1.01,0.2272416153,"HBACK",3,"F","B",4
"4596",0,4.4,0.2600958248,"STNWG",2,"F","C",4
"4597",0,1.2,0.2026009582,"SEDAN",3,"F","C",4
"4598",0,2.4,0.8295687885,"STNWG",2,"F","D",4
"4599",0,1.87,0.9034907598,"STNWG",3,"F","A",2
"4600",1,0.62,0.3203285421,"UTE",4,"M","A",1
"4601",0,1.84,0.6242299795,"HBACK",2,"M","A",3
"4602",0,2.9,0.2272416153,"UTE",2,"M","D",1
"4603",0,0.95,0.9993155373,"TRUCK",4,"M","E",5
"4604",0,1.23,0.8295687885,"HBACK",3,"F","C",2
"4605",0,1.36,0.8295687885,"HBACK",3,"M","B",5
"4606",0,0.7,0.4709103354,"STNWG",4,"M","D",2
"4607",0,1.23,0.2874743326,"STNWG",4,"F","C",5
"4608",0,0.95,0.3504449008,"SEDAN",4,"F","A",1
"4609",0,1.82,0.6242299795,"HBACK",2,"F","C",2
"4610",0,1.16,0.8295687885,"HBACK",3,"F","E",3
"4611",0,0.89,0.34770705,"SEDAN",3,"F","C",2
"4612",0,1.79,0.6242299795,"CONVT",3,"M","B",1
"4613",0,2.61,0.6981519507,"STNWG",2,"M","A",3
"4614",0,1.56,0.8295687885,"SEDAN",1,"F","B",3
"4615",0,3.46,0.6735112936,"HDTOP",2,"M","F",2
"4616",0,2.82,0.3750855578,"HDTOP",2,"M","C",1
"4617",0,1.75,0.2272416153,"HBACK",2,"F","E",4
"4618",0,0.98,0.1177275838,"HBACK",3,"F","A",3
"4619",0,4.08,0.1697467488,"STNWG",2,"M","B",6
"4620",0,2.15,0.3750855578,"SEDAN",2,"F","F",3
"4621",0,1.73,0.1916495551,"SEDAN",2,"F","C",5
"4622",0,2.15,0.7748117728,"SEDAN",2,"M","C",3
"4623",0,1.12,0.2026009582,"HDTOP",4,"F","A",4
"4624",0,1.75,0.2847364819,"HBACK",2,"F","B",5
"4625",0,2.5,0.8158795346,"STNWG",3,"M","B",3
"4626",0,1.05,0.6707734428,"SEDAN",4,"F","F",4
"4627",1,3.2,0.2984257358,"STNWG",3,"F","F",3
"4628",1,0.71,0.629705681,"STNWG",4,"F","A",2
"4629",0,4.3,0.6242299795,"SEDAN",2,"M","A",1
"4630",0,1.8,0.6242299795,"SEDAN",2,"F","C",4
"4631",0,1.75,0.2874743326,"STNWG",2,"F","C",3
"4632",0,2.45,0.2272416153,"SEDAN",1,"M","A",4
"4633",1,3.98,0.6844626968,"STNWG",2,"M","F",4
"4634",0,1.33,0.7967145791,"HBACK",2,"M","E",3
"4635",0,1.12,0.2874743326,"HBACK",3,"M","C",2
"4636",0,1.9,0.2272416153,"HBACK",2,"F","A",4
"4637",0,0.67,0.6242299795,"SEDAN",4,"M","B",5
"4638",0,1.07,0.3750855578,"STNWG",4,"M","E",2
"4639",1,1.26,0.8295687885,"HBACK",2,"F","A",1
"4640",0,2.52,0.2272416153,"STNWG",3,"M","E",2
"4641",0,1.2,0.9993155373,"HDTOP",4,"F","E",6
"4642",0,3.3,0.2026009582,"STNWG",2,"F","C",3
"4643",0,1.72,0.810403833,"MCARA",4,"F","C",4
"4644",0,3.8,0.7967145791,"STNWG",1,"F","B",2
"4645",0,0.53,0.2026009582,"SEDAN",4,"F","D",3
"4646",0,0.57,0.772073922,"HBACK",4,"M","D",1
"4647",0,2.51,0.2026009582,"STNWG",2,"F","C",3
"4648",0,2.42,0.2026009582,"STNWG",3,"M","A",1
"4649",0,3.85,0.2026009582,"STNWG",1,"M","A",6
"4650",0,0.44,0.7775496235,"HBACK",4,"F","B",2
"4651",0,1.08,0.2026009582,"UTE",4,"M","B",1
"4652",0,1.2,0.3915126626,"SEDAN",3,"F","A",3
"4653",0,1.58,0.6242299795,"UTE",3,"F","F",3
"4654",0,2.04,0.8815879535,"BUS",3,"F","F",5
"4655",0,1.61,0.4079397673,"HDTOP",3,"F","A",5
"4656",0,1.97,0.3203285421,"PANVN",2,"M","A",2
"4657",0,0.43,0.2847364819,"HBACK",4,"F","C",3
"4658",0,1.8,0.3394934976,"SEDAN",2,"F","A",3
"4659",0,1.37,0.1998631075,"SEDAN",2,"F","D",2
"4660",1,1.47,0.7748117728,"UTE",4,"M","C",3
"4661",0,1.6,0.2026009582,"SEDAN",2,"F","C",4
"4662",0,0.79,0.1013004791,"SEDAN",4,"F","D",1
"4663",0,1.26,0.5557837098,"SEDAN",3,"F","C",3
"4664",0,0.7,0.6242299795,"SEDAN",4,"M","E",3
"4665",0,0.96,0.5968514716,"HBACK",3,"M","B",5
"4666",0,0.65,0.4928131417,"HBACK",4,"F","A",6
"4667",0,1.75,0.3367556468,"HBACK",2,"F","A",5
"4668",0,1.52,0.5968514716,"UTE",3,"M","B",6
"4669",0,0.77,0.5968514716,"HBACK",3,"F","E",5
"4670",0,2.03,0.4024640657,"SEDAN",1,"M","B",5
"4671",0,3.76,0.5968514716,"STNWG",1,"M","C",5
"4672",0,0.79,0.5968514716,"SEDAN",3,"F","A",5
"4673",0,2.91,0.7967145791,"UTE",2,"M","B",2
"4674",0,1.38,0.295687885,"SEDAN",3,"M","D",3
"4675",0,2.44,0.8843258042,"SEDAN",1,"F","F",3
"4676",0,1.56,0.5968514716,"SEDAN",2,"M","C",4
"4677",0,1.75,0.2026009582,"HBACK",2,"M","A",4
"4678",0,1.64,0.1314168378,"STNWG",3,"M","A",6
"4679",0,0.83,0.5968514716,"STNWG",4,"M","B",6
"4680",0,1.79,0.4024640657,"UTE",4,"M","E",3
"4681",0,0.75,0.5968514716,"STNWG",4,"M","B",6
"4682",0,1.62,0.5968514716,"STNWG",4,"F","C",3
"4683",0,1.55,0.5968514716,"HBACK",2,"F","B",2
"4684",0,1.71,0.5968514716,"HBACK",1,"F","D",6
"4685",0,1.23,0.7967145791,"HBACK",2,"F","C",5
"4686",0,2.18,0.900752909,"SEDAN",2,"F","C",3
"4687",1,1.82,0.5968514716,"HBACK",2,"M","D",6
"4688",0,0.79,0.5968514716,"HBACK",3,"F","A",3
"4689",0,0.44,0.5995893224,"SEDAN",4,"M","A",2
"4690",0,4.9,0.2874743326,"COUPE",1,"F","C",5
"4691",0,1.65,0.1341546886,"SEDAN",3,"F","C",5
"4692",0,0.93,0.4024640657,"UTE",4,"M","E",2
"4693",0,1.28,0.4709103354,"HBACK",2,"M","A",5
"4694",0,1.33,0.5968514716,"SEDAN",3,"F","A",5
"4695",0,0.42,0.5968514716,"HBACK",4,"F","A",5
"4696",0,1.39,0.2491444216,"SEDAN",3,"M","B",2
"4697",1,1.6,0.5968514716,"SEDAN",2,"F","D",3
"4698",1,2.01,0.5968514716,"HBACK",1,"M","C",3
"4699",0,0.77,0.5968514716,"STNWG",4,"F","E",5
"4700",0,1.03,0.1697467488,"SEDAN",3,"M","C",4
"4701",0,1.88,0.2327173169,"HBACK",1,"F","D",5
"4702",0,2.01,0.5968514716,"SEDAN",2,"F","C",5
"4703",0,0.88,0.2299794661,"STNWG",4,"M","B",3
"4704",0,1.24,0.4024640657,"SEDAN",3,"F","C",4
"4705",0,1.75,0.5968514716,"SEDAN",2,"F","B",3
"4706",0,1.23,0.1149897331,"SEDAN",3,"F","C",5
"4707",0,1.3,0.1806981519,"HBACK",4,"F","C",5
"4708",0,2.47,0.5968514716,"STNWG",3,"F","D",4
"4709",0,3.29,0.6598220397,"UTE",1,"F","D",5
"4710",1,2.76,0.090349076,"SEDAN",1,"M","D",6
"4711",0,1.69,0.5968514716,"STNWG",3,"F","C",3
"4712",1,1.05,0.5968514716,"PANVN",4,"M","A",3
"4713",0,1.8,0.5968514716,"SEDAN",3,"M","D",4
"4714",0,0.87,0.5968514716,"HBACK",3,"F","C",5
"4715",0,1,0.3942505133,"STNWG",4,"F","B",3
"4716",0,0.48,0.5968514716,"HBACK",4,"F","A",4
"4717",0,0.7,0.5968514716,"SEDAN",4,"F","B",4
"4718",0,0.95,0.4024640657,"SEDAN",4,"M","C",2
"4719",0,1.71,0.4024640657,"SEDAN",2,"F","A",4
"4720",0,1.7,0.900752909,"SEDAN",3,"F","B",4
"4721",0,0.38,0.5968514716,"HBACK",4,"F","B",5
"4722",0,0.43,0.5968514716,"HBACK",4,"M","B",3
"4723",0,1.85,0.8815879535,"STNWG",4,"F","A",3
"4724",0,2.13,0.8788501027,"HDTOP",2,"F","D",6
"4725",0,1.41,0.4298425736,"SEDAN",2,"M","B",2
"4726",0,0.37,0.5968514716,"HBACK",4,"F","C",2
"4727",0,2.23,0.4024640657,"STNWG",4,"M","C",3
"4728",0,1.91,0.5968514716,"HDTOP",4,"M","B",5
"4729",0,2.93,0.1752224504,"STNWG",3,"F","D",2
"4730",0,1.16,0.5968514716,"SEDAN",3,"F","C",5
"4731",0,1.02,0.4024640657,"HBACK",4,"M","C",2
"4732",0,1.41,0.9993155373,"SEDAN",2,"F","C",3
"4733",0,2.52,0.0191649555,"SEDAN",1,"F","A",3
"4734",0,6.51,0.3942505133,"STNWG",1,"F","C",6
"4735",0,3.349,0.4024640657,"HDTOP",1,"M","C",5
"4736",0,2.55,0.1177275838,"SEDAN",1,"F","A",3
"4737",0,5.08,0.3367556468,"STNWG",1,"F","F",2
"4738",0,1.9,0.2819986311,"SEDAN",2,"M","A",4
"4739",0,1.47,0.5968514716,"SEDAN",3,"F","E",5
"4740",0,0.83,0.5968514716,"HBACK",3,"F","B",3
"4741",0,1.26,0.9993155373,"HBACK",2,"M","C",5
"4742",0,1.23,0.5968514716,"SEDAN",4,"F","A",3
"4743",0,3.27,0.5968514716,"STNWG",2,"M","B",3
"4744",0,1.47,0.5968514716,"SEDAN",2,"M","C",2
"4745",0,1.27,0.6406570842,"SEDAN",3,"F","C",6
"4746",0,0.83,0.4928131417,"COUPE",4,"F","A",4
"4747",0,4.14,0.3203285421,"STNWG",2,"F","A",4
"4748",0,0.44,0.2272416153,"SEDAN",4,"F","C",6
"4749",0,1.5,0.6981519507,"STNWG",3,"F","D",2
"4750",0,1.51,0.0985626283,"MIBUS",4,"M","C",2
"4751",0,0.81,0.2026009582,"HBACK",3,"F","C",3
"4752",0,1.62,0.8815879535,"SEDAN",2,"F","B",6
"4753",0,1.66,0.8815879535,"SEDAN",3,"F","C",3
"4754",0,0.38,0.8268309377,"HBACK",4,"M","A",3
"4755",0,1.52,0.2683093771,"HBACK",2,"F","A",4
"4756",0,3.78,0.3750855578,"STNWG",1,"F","D",2
"4757",0,0.54,0.2245037645,"HBACK",4,"M","C",5
"4758",0,0.84,0.1040383299,"HBACK",3,"M","A",3
"4759",0,4.7,0.4955509925,"STNWG",1,"F","E",2
"4760",0,2.82,0.1177275838,"STNWG",2,"F","C",2
"4761",0,5.56,0.8733744011,"STNWG",1,"M","A",3
"4762",0,1.24,0.900752909,"HBACK",3,"F","A",5
"4763",0,1.04,0.4161533196,"SEDAN",4,"M","E",4
"4764",0,1.19,0.8815879535,"HBACK",2,"F","C",5
"4765",0,0.96,0.1259411362,"UTE",4,"F","A",4
"4766",0,0.84,0.8815879535,"SEDAN",4,"F","C",6
"4767",0,3.32,0.1998631075,"STNWG",2,"F","E",2
"4768",0,4.2,0.2819986311,"STNWG",2,"M","A",5
"4769",0,0.84,0.1998631075,"HBACK",3,"F","A",4
"4770",0,1.54,0.1177275838,"HBACK",3,"F","B",4
"4771",0,0.31,0.6214921287,"HBACK",4,"F","C",4
"4772",0,1.81,0.3942505133,"SEDAN",2,"F","D",2
"4773",1,3.29,0.8021902806,"STNWG",1,"M","B",5
"4774",0,1.3,0.3039014374,"SEDAN",2,"F","C",2
"4775",0,2.19,0.1998631075,"PANVN",2,"M","C",1
"4776",0,0.51,0.8186173853,"HBACK",4,"F","B",3
"4777",0,1.33,0.7994524298,"HBACK",2,"F","C",4
"4778",0,1.3,0.8815879535,"SEDAN",3,"M","B",2
"4779",1,1.52,0.8788501027,"SEDAN",2,"M","A",2
"4780",0,2.86,0.2162902122,"STNWG",1,"F","B",4
"4781",0,3.04,0.7994524298,"STNWG",3,"M","A",3
"4782",0,2.08,0.8761122519,"SEDAN",2,"F","B",4
