clm,exposure,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,veh_value
1,0.832306639,1,445.4499998,UTE,4,M,B,6,0.88
0,0.443531828,0,0,SEDAN,1,F,F,3,1.87
0,0.832306639,0,0,HDTOP,4,M,C,5,0.97
0,0.832306639,0,0,HBACK,3,M,B,4,0.83
0,0.796714579,0,0,TRUCK,4,F,A,3,0.8
0,0.167008898,0,0,STNWG,3,M,C,4,3.62
0,0.572210815,0,0,STNWG,2,M,D,2,2.78
0,0.169746749,0,0,SEDAN,2,F,A,6,1.86
0,0.169746749,0,0,UTE,3,M,E,2,2.65
0,0.169746749,0,0,SEDAN,3,F,B,6,1.3
0,0.824093087,0,0,SEDAN,2,M,C,3,1.65
0,0.919917865,0,0,HBACK,3,F,D,6,1.43
0,0.829568789,0,0,SEDAN,4,M,C,2,0.7
1,0.498288843,1,390,SEDAN,2,M,A,5,1.71
0,0.443531828,0,0,HBACK,1,M,A,1,1.62
0,0.83504449,0,0,SEDAN,2,M,B,6,1.57
0,0.501026694,0,0,STNWG,2,F,B,2,3.24
0,0.501026694,0,0,COUPE,1,M,A,1,3.05
0,0.498288843,0,0,HBACK,1,M,C,3,1.37
0,0.429842574,0,0,SEDAN,2,F,F,2,1.71
1,0.391512663,1,722.0299931,HBACK,4,F,D,4,0.5
0,0.643394935,0,0,SEDAN,4,F,B,3,0.76
0,0.443531828,0,0,SEDAN,2,F,D,6,1.82
0,0.120465435,0,0,STNWG,2,F,A,2,3.97
0,0.569472964,0,0,SEDAN,3,F,C,5,1.31
0,0.569472964,0,0,SEDAN,3,M,C,4,1.79
0,0.117727584,0,0,STNWG,2,M,C,3,2.64
0,0.202600958,0,0,STNWG,4,M,C,4,1.99
1,0.413415469,1,413.1799998,HDTOP,4,M,C,3,1.59
0,0.123203285,0,0,UTE,1,M,F,2,3.85
0,0.169746749,0,0,STNWG,3,M,C,2,3.17
0,0.495550993,0,0,HBACK,2,F,C,2,1.37
0,0.818617385,0,0,SEDAN,3,M,A,3,1.61
0,0.599589322,0,0,SEDAN,4,F,B,4,0.74
0,0.410677618,0,0,HBACK,3,M,A,4,0.92
0,0.569472964,0,0,HBACK,4,F,C,4,0.59
0,0.030116359,0,0,STNWG,4,F,C,3,1.67
0,0.574948665,0,0,STNWG,3,F,A,5,3.31
0,0.413415469,0,0,SEDAN,4,F,F,3,0.79
0,0.202600958,0,0,PANVN,3,M,A,5,1.6
0,0.443531828,0,0,SEDAN,1,M,A,3,5.76
0,0.829568789,0,0,HBACK,4,F,B,2,0.72
0,0.306639288,0,0,MIBUS,4,M,E,4,0.89
0,0.386036961,0,0,SEDAN,2,F,D,5,1.69
0,0.55578371,0,0,HBACK,3,M,C,2,0.78
0,0.569472964,0,0,SEDAN,2,M,B,2,1.77
0,0.878850103,0,0,STNWG,1,M,A,4,4.16
0,0.410677618,0,0,HBACK,3,F,A,4,0.78
1,0.818617385,1,373.449997,SEDAN,3,F,A,3,0.79
0,0.569472964,0,0,SEDAN,2,M,A,5,1.74
0,0.818617385,0,0,SEDAN,3,F,B,3,1.6
0,0.599589322,0,0,SEDAN,2,M,C,4,1.64
0,0.824093087,0,0,HBACK,2,F,A,2,1.57
1,0.599589322,1,200,STNWG,3,F,A,5,3
1,0.410677618,1,5342.62999,STNWG,1,F,D,2,3.399
0,0.169746749,0,0,SEDAN,3,M,C,3,1.31
0,0.569472964,0,0,STNWG,3,F,F,3,2.96
0,0.334017796,0,0,SEDAN,1,F,A,2,2.6
0,0.202600958,0,0,MIBUS,3,F,F,3,2.03
0,0.443531828,0,0,SEDAN,1,F,C,2,3.29
0,0.413415469,0,0,STNWG,2,M,D,1,2.67
0,0.202600958,0,0,SEDAN,3,M,A,3,1.13
1,0.413415469,1,200,UTE,4,F,C,2,0.97
0,0.199863108,0,0,HBACK,2,F,C,1,1.79
0,0.829568789,0,0,STNWG,2,M,C,5,2.22
0,0.829568789,0,0,HBACK,4,F,B,1,0.78
0,0.856947296,0,0,STNWG,2,M,C,4,2.13
0,0.164271047,0,0,STNWG,1,M,C,4,4.5
0,0.413415469,0,0,SEDAN,3,F,A,4,0.85
0,0.002737851,0,0,HBACK,4,M,A,2,1.15
0,0.120465435,0,0,SEDAN,4,F,E,4,0.39
0,0.106776181,0,0,HBACK,2,M,C,4,1.74
0,0.55578371,0,0,HBACK,3,M,A,1,1.29
0,0.199863108,0,0,SEDAN,2,F,C,5,1.69
0,0.169746749,0,0,SEDAN,1,F,C,1,2.52
0,0.429842574,0,0,UTE,4,M,D,4,1.38
0,0.55578371,0,0,STNWG,2,M,C,3,3.14
0,0.569472964,0,0,HDTOP,1,F,D,2,2.45
0,0.569472964,0,0,HBACK,2,F,B,1,2.01
0,0.829568789,0,0,MIBUS,4,F,B,2,1.73
0,0.372347707,0,0,SEDAN,2,F,B,4,1.8
0,0.829568789,0,0,SEDAN,2,F,A,2,1.63
0,0.687200548,0,0,SEDAN,3,M,B,6,1.59
0,0.999315537,0,0,STNWG,3,M,A,3,4
0,0.569472964,0,0,STNWG,2,M,B,4,3.94
0,0.563997262,0,0,HBACK,2,F,B,2,1.16
0,0.169746749,0,0,HBACK,3,F,C,4,0.88
0,0.553045859,0,0,UTE,4,F,F,1,1.52
0,0.114989733,0,0,STNWG,1,M,C,4,2.95
0,0.829568789,0,0,HBACK,4,F,A,3,0.78
0,0.413415469,0,0,PANVN,1,M,A,2,2.91
0,0.120465435,0,0,HBACK,4,M,B,3,0.39
0,0.413415469,0,0,HDTOP,3,F,F,2,1.34
0,0.569472964,0,0,UTE,4,F,F,3,0.78
0,0.120465435,0,0,HBACK,3,M,B,1,1.01
0,0.413415469,0,0,HBACK,1,F,B,1,1.549
0,0.79945243,0,0,STNWG,1,F,F,2,7.56
0,0.511978097,0,0,SEDAN,2,F,A,2,1.72
0,0.202600958,0,0,SEDAN,2,M,D,5,2.1
0,0.1724846,0,0,SEDAN,3,F,A,4,1.97
0,0.566735113,0,0,SEDAN,2,M,A,5,1.72
0,0.569472964,0,0,UTE,3,F,E,3,1.36
0,0.468172485,0,0,STNWG,1,M,B,2,2.85
1,0.569472964,1,3154.57,SEDAN,3,F,A,6,1.41
0,0.569472964,0,0,STNWG,2,F,B,4,2.47
0,0.443531828,0,0,STNWG,2,M,F,3,3.74
0,0.919917865,0,0,STNWG,3,M,C,2,2.62
0,0.878850103,0,0,STNWG,2,F,C,2,3.02
0,0.396988364,0,0,SEDAN,4,F,D,2,0.51
0,0.569472964,0,0,SEDAN,3,F,C,4,1.66
0,0.413415469,0,0,SEDAN,3,F,B,3,1.44
0,0.796714579,0,0,HDTOP,1,M,D,3,2.45
0,0.410677618,0,0,STNWG,4,M,E,4,1.38
0,0.498288843,0,0,UTE,4,F,D,3,1.64
0,0.413415469,0,0,STNWG,1,F,C,2,4.33
0,0.377823409,0,0,HBACK,1,F,A,4,1.399
0,0.569472964,0,0,SEDAN,3,F,C,3,0.96
0,0.443531828,0,0,UTE,2,M,B,1,2.82
0,0.202600958,0,0,HBACK,4,F,C,3,0.31
0,0.169746749,0,0,UTE,3,M,B,3,1.43
0,0.440793977,0,0,STNWG,1,M,C,5,4.35
0,0.919917865,0,0,HBACK,3,F,C,4,1.17
0,0.169746749,0,0,SEDAN,3,M,C,6,1.32
0,0.169746749,0,0,STNWG,4,M,F,2,1.13
0,0.443531828,0,0,HBACK,2,F,C,3,1.75
1,0.829568789,2,682.8299999,SEDAN,1,F,C,3,2.03
0,0.169746749,0,0,SEDAN,1,M,B,3,1.87
0,0.31211499,0,0,UTE,4,M,A,1,1.16
0,0.194387406,0,0,HBACK,3,M,D,6,0.81
0,0.498288843,0,0,STNWG,3,F,A,2,1.54
0,0.169746749,0,0,TRUCK,3,M,D,2,1.7
0,0.169746749,0,0,MIBUS,4,F,C,4,1.64
0,0.498288843,0,0,SEDAN,2,F,D,1,1.49
0,0.167008898,0,0,HBACK,2,F,B,2,1.41
0,0.153319644,0,0,HBACK,1,F,A,3,1.71
0,0.186173854,0,0,TRUCK,4,M,B,2,1.17
0,0.413415469,0,0,TRUCK,2,F,C,2,3.24
0,0.440793977,0,0,STNWG,1,F,C,4,3.2
0,0.999315537,0,0,HBACK,2,F,C,2,1.3
0,0.002737851,0,0,SEDAN,2,M,F,3,1.67
0,0.169746749,0,0,SEDAN,4,F,B,4,0.54
1,0.413415469,1,3695.619995,HBACK,3,M,C,4,0.89
1,0.569472964,1,1317.449997,HDTOP,3,F,A,2,1.99
0,0.169746749,0,0,SEDAN,2,F,C,1,1.2
1,0.501026694,1,200,COUPE,1,M,C,3,6.5
0,0.917180014,0,0,SEDAN,3,F,C,2,1.08
0,0.076659822,0,0,STNWG,3,M,E,6,2.52
0,0.169746749,0,0,UTE,2,M,C,2,2.4
0,0.443531828,0,0,HBACK,1,F,A,4,1.5
0,0.169746749,0,0,HBACK,2,F,C,4,1.11
0,0.413415469,0,0,STNWG,4,M,F,3,1.18
0,0.169746749,0,0,SEDAN,4,F,D,2,0.62
0,0.443531828,0,0,STNWG,4,M,C,4,0.59
1,0.741957563,1,396.9999991,SEDAN,1,F,C,2,1.56
0,0.079397673,0,0,UTE,4,M,F,2,1.53
0,0.413415469,0,0,UTE,3,F,C,1,0.95
0,0.169746749,0,0,HDTOP,2,M,A,6,3.93
0,0.202600958,0,0,HBACK,2,F,B,1,1.12
0,0.169746749,0,0,SEDAN,1,F,B,6,1.71
0,0.271047228,0,0,UTE,3,M,E,4,1.19
0,0.169746749,0,0,SEDAN,1,F,C,5,1.83
0,0.27652293,0,0,HBACK,1,M,A,4,1.37
0,0.427104723,0,0,HBACK,1,F,C,2,1.62
0,0.254620123,0,0,COUPE,2,F,C,2,2.2
0,0.128678987,0,0,STNWG,2,M,D,4,2.23
0,0.443531828,0,0,STNWG,1,F,B,3,4.36
0,0.191649555,0,0,UTE,3,M,E,2,1.96
0,0.169746749,0,0,HDTOP,1,F,C,3,3.01
1,0.169746749,1,916.5599995,UTE,2,M,E,1,3.15
0,0.449007529,0,0,UTE,1,F,C,5,4.349
0,0.829568789,0,0,HBACK,2,F,B,3,1.78
0,0.566735113,0,0,STNWG,1,M,F,3,2.76
0,0.112251882,0,0,STNWG,3,M,A,3,2.06
0,0.413415469,0,0,SEDAN,3,F,D,2,0.98
0,0.785763176,0,0,HBACK,3,F,D,2,1.12
0,0.793976728,0,0,HBACK,4,F,A,4,0.92
0,0.202600958,0,0,HBACK,3,M,A,3,0.92
0,0.922655715,0,0,STNWG,3,F,C,3,1.26
0,0.438056126,0,0,HBACK,1,F,A,4,1.62
0,0.079397673,0,0,UTE,3,M,C,2,1.78
0,0.919917865,0,0,UTE,2,F,F,4,3.57
0,0.919917865,0,0,SEDAN,3,F,A,4,1.36
0,0.202600958,0,0,HBACK,4,F,A,3,0.53
0,0.079397673,0,0,STNWG,3,F,F,3,4
0,0.169746749,0,0,STNWG,4,F,C,4,1.11
0,0.169746749,0,0,STNWG,4,F,B,4,1.18
0,0.410677618,0,0,STNWG,2,M,C,5,3.32
0,0.413415469,0,0,SEDAN,2,F,C,3,1.59
1,0.917180014,1,1148,HBACK,2,M,C,1,1.19
1,0.826830938,2,848.4499998,SEDAN,4,M,A,4,0.39
0,0.813141684,0,0,STNWG,3,M,F,4,2.05
0,0.169746749,0,0,SEDAN,2,M,C,2,1.76
0,0.1724846,0,0,SEDAN,3,M,C,5,1.58
0,0.169746749,0,0,SEDAN,2,M,D,4,2.62
0,0.199863108,0,0,HBACK,2,F,B,1,1.92
0,0.829568789,0,0,SEDAN,1,M,B,4,2.48
0,0.829568789,0,0,SEDAN,4,M,A,3,1.05
0,0.826830938,0,0,SEDAN,3,M,A,2,0.84
0,0.202600958,0,0,SEDAN,3,M,B,4,1.19
0,0.117727584,0,0,HBACK,2,F,C,3,1.29
0,0.796714579,0,0,HBACK,2,M,C,2,1.3
0,0.202600958,0,0,STNWG,2,F,A,4,2.1
0,0.79945243,0,0,STNWG,3,M,B,1,2.62
0,0.161533196,0,0,SEDAN,3,F,B,2,0.87
0,0.413415469,0,0,HBACK,4,F,C,3,0.74
0,0.413415469,0,0,HBACK,2,F,C,5,1.48
0,0.150581793,0,0,STNWG,4,M,A,3,1.59
0,0.501026694,0,0,HBACK,3,F,A,2,1.76
0,0.796714579,0,0,STNWG,1,M,D,3,2.91
0,0.919917865,0,0,SEDAN,4,F,B,3,0.73
0,0.698151951,0,0,STNWG,4,M,D,1,0.72
1,0.413415469,1,646.3499994,SEDAN,1,M,A,3,2.199
0,0.202600958,0,0,STNWG,4,M,C,3,0.5
0,0.919917865,0,0,TRUCK,4,F,E,3,1.03
0,0.090349076,0,0,UTE,3,F,E,5,1.66
0,0.120465435,0,0,SEDAN,1,F,B,1,6.23
0,0.120465435,0,0,SEDAN,4,M,B,3,0.69
0,0.772073922,0,0,STNWG,2,F,A,2,5.12
0,0.646132786,0,0,HBACK,2,F,C,4,1.41
0,0.813141684,0,0,COUPE,4,F,C,4,0.8
0,0.27652293,0,0,SEDAN,2,F,B,2,1.67
0,0.878850103,0,0,SEDAN,3,F,B,3,1.57
0,0.169746749,0,0,SEDAN,1,F,D,5,2.02
0,0.227241615,0,0,SEDAN,4,M,A,4,0.58
0,0.224503765,0,0,HBACK,3,F,C,4,1.33
0,0.120465435,0,0,TRUCK,3,M,C,3,3.06
0,0.432580424,0,0,COUPE,4,F,B,4,0.58
0,0.881587954,0,0,STNWG,1,M,D,5,4.5
0,0.79945243,0,0,HBACK,2,M,B,2,2.15
0,0.813141684,0,0,HBACK,3,F,C,2,0.84
0,0.227241615,0,0,SEDAN,4,F,B,2,0.71
0,0.566735113,0,0,HBACK,2,F,A,4,1.74
0,0.101300479,0,0,HBACK,3,F,B,3,1.08
0,0.13963039,0,0,STNWG,4,M,C,4,1.51
0,0.813141684,0,0,STNWG,3,F,C,2,1.66
0,0.120465435,0,0,HBACK,2,F,C,2,0.98
0,0.881587954,0,0,HBACK,1,M,C,3,1.399
0,0.566735113,0,0,SEDAN,3,F,A,5,1.77
0,0.169746749,0,0,SEDAN,4,F,C,3,0.77
0,0.498288843,0,0,MIBUS,3,F,C,3,2.37
0,0.807665982,0,0,HBACK,3,F,C,5,0.8
0,0.186173854,0,0,STNWG,3,M,A,2,2.42
0,0.410677618,0,0,HDTOP,3,M,A,2,2.07
0,0.440793977,0,0,STNWG,4,F,D,2,1.61
0,0.813141684,0,0,UTE,4,M,A,6,1.68
0,0.186173854,0,0,SEDAN,1,M,B,5,2.199
0,0.917180014,0,0,STNWG,4,M,F,5,1.63
0,0.169746749,0,0,STNWG,1,M,B,4,2.4
1,0.785763176,1,1561.91,HBACK,2,M,B,5,1.85
0,0.169746749,0,0,HBACK,3,F,D,4,0.92
0,0.440793977,0,0,HBACK,4,F,B,2,1.38
1,0.558521561,1,1024.429998,HBACK,3,F,C,1,1.67
0,0.410677618,0,0,STNWG,3,F,B,3,3.14
0,0.199863108,0,0,STNWG,2,F,C,3,3.11
0,0.498288843,0,0,HDTOP,4,M,C,2,1.29
1,0.169746749,1,200,UTE,4,M,B,3,1.04
0,0.169746749,0,0,STNWG,2,F,B,3,3.72
0,0.999315537,0,0,STNWG,3,F,C,3,4
0,0.164271047,0,0,SEDAN,3,F,A,2,0.93
0,0.065708419,0,0,HDTOP,3,F,C,2,2.23
0,0.405201917,0,0,HBACK,3,M,B,1,2.04
0,0.558521561,0,0,UTE,3,M,B,2,1.64
0,0.076659822,0,0,HBACK,4,F,C,6,0.54
0,0.076659822,0,0,SEDAN,4,F,B,5,0.77
0,0.076659822,0,0,SEDAN,3,M,A,6,0.96
0,0.076659822,0,0,HBACK,4,F,C,6,0.26
0,0.076659822,0,0,HBACK,4,F,C,6,0.43
0,0.922655715,0,0,STNWG,2,M,D,5,4.05
0,0.076659822,0,0,HBACK,3,F,B,6,0.76
0,0.076659822,0,0,STNWG,4,F,C,5,1.22
0,0.235455168,0,0,HBACK,2,F,F,5,1.3
0,0.076659822,0,0,HBACK,2,F,E,5,1.4
0,0.076659822,0,0,SEDAN,4,F,C,5,0.57
0,0.076659822,0,0,STNWG,2,M,C,4,3.66
0,0.076659822,0,0,SEDAN,2,F,A,5,1.4
0,0.38329911,0,0,HBACK,3,M,B,2,0.72
0,0.076659822,0,0,HBACK,3,F,B,6,0.79
0,0.922655715,0,0,STNWG,1,M,C,5,2.53
0,0.076659822,0,0,HBACK,4,F,A,6,0.46
0,0.076659822,0,0,SEDAN,4,F,D,6,0.46
0,0.813141684,0,0,HBACK,4,M,A,2,0.72
0,0.076659822,0,0,HBACK,4,F,B,6,0.43
0,0.922655715,0,0,SEDAN,4,F,B,5,0.88
0,0.076659822,0,0,STNWG,2,M,C,6,2.69
0,0.076659822,0,0,SEDAN,4,F,C,5,0.75
0,0.076659822,0,0,SEDAN,3,M,C,3,1.16
0,0.076659822,0,0,HBACK,1,F,A,5,1.93
0,0.076659822,0,0,HBACK,4,M,C,3,0.44
0,0.410677618,0,0,HBACK,3,M,A,4,0.68
0,0.922655715,0,0,STNWG,3,F,F,2,2.32
0,0.076659822,0,0,SEDAN,4,M,B,3,0.46
0,0.076659822,0,0,COUPE,2,F,A,5,2.51
0,0.076659822,0,0,SEDAN,4,F,B,6,0.37
0,0.772073922,0,0,STNWG,3,M,D,5,2.62
0,0.350444901,0,0,SEDAN,3,F,C,5,1.33
0,0.164271047,0,0,STNWG,4,M,C,5,0.42
0,0.807665982,0,0,SEDAN,3,M,C,4,0.93
0,0.076659822,0,0,SEDAN,3,F,C,5,1
0,0.922655715,0,0,SEDAN,3,F,B,4,1.18
0,0.043805613,0,0,UTE,1,M,A,5,3.94
0,0.076659822,0,0,SEDAN,3,M,C,4,1.02
0,0.076659822,0,0,UTE,2,M,E,5,2.11
1,0.922655715,1,603.8299999,STNWG,2,F,A,2,3.83
0,0.076659822,0,0,SEDAN,2,F,B,6,1.57
0,0.076659822,0,0,STNWG,3,F,A,3,1.88
0,0.577686516,0,0,STNWG,1,F,E,1,4.149
0,0.076659822,0,0,SEDAN,2,F,B,6,1.7
0,0.076659822,0,0,HBACK,2,F,E,6,1.6
0,0.076659822,0,0,HDTOP,4,M,B,5,1.57
0,0.076659822,0,0,STNWG,4,F,A,6,1.65
0,0.076659822,0,0,HBACK,3,F,C,5,0.77
0,0.076659822,0,0,HBACK,3,F,A,5,0.77
0,0.684462697,0,0,SEDAN,4,M,C,5,0.99
0,0.205338809,0,0,SEDAN,3,F,A,5,1.26
0,0.076659822,0,0,SEDAN,4,F,B,3,0.7
0,0.076659822,0,0,SEDAN,3,F,D,3,1.2
0,0.076659822,0,0,SEDAN,4,M,A,6,0.94
0,0.076659822,0,0,HBACK,4,F,C,4,0.39
0,0.019164956,0,0,STNWG,4,M,B,3,1.18
0,0.076659822,0,0,SEDAN,3,F,B,5,1.72
0,0.076659822,0,0,STNWG,3,F,A,2,1.58
0,0.084873374,0,0,SEDAN,3,F,C,3,1.02
0,0.076659822,0,0,UTE,3,M,E,4,2.85
0,0.076659822,0,0,SEDAN,3,F,E,3,1.43
0,0.076659822,0,0,HBACK,3,F,C,2,0.77
0,0.076659822,0,0,SEDAN,3,F,C,4,1.41
0,0.076659822,0,0,STNWG,2,M,A,2,3.68
0,0.440793977,0,0,UTE,4,M,A,4,0.98
0,0.396988364,0,0,STNWG,3,F,C,3,2.03
0,0.076659822,0,0,STNWG,1,M,A,1,6.64
0,0.550308008,0,0,STNWG,4,M,A,5,2.2
0,0.654346338,0,0,SEDAN,1,M,A,5,2.11
0,0.826830938,0,0,HBACK,1,M,A,4,1.37
0,0.093086927,0,0,STNWG,3,M,C,3,1.13
0,0.826830938,0,0,HBACK,3,F,B,5,1.1
0,0.826830938,0,0,SEDAN,4,F,A,6,0.54
0,0.498288843,0,0,SEDAN,2,M,B,4,1.79
0,0.826830938,0,0,SEDAN,3,M,A,6,1.92
0,0.813141684,0,0,SEDAN,2,F,A,3,1.85
0,0.076659822,0,0,SEDAN,1,F,D,3,1.86
1,0.810403833,2,400,HBACK,2,F,B,4,1.36
0,0.112251882,0,0,STNWG,2,M,A,5,3.83
0,0.076659822,0,0,HBACK,3,F,C,4,0.87
0,0.536618754,0,0,STNWG,1,M,E,2,4.932
0,0.826830938,0,0,HBACK,4,F,C,5,0.41
0,0.826830938,0,0,HBACK,2,M,C,6,1.64
0,0.826830938,0,0,SEDAN,2,F,C,3,2.08
0,0.087611225,0,0,STNWG,1,M,B,4,3.13
0,0.013689254,0,0,HBACK,4,F,C,1,0.55
0,0.506502396,0,0,HBACK,1,M,B,6,2.36
0,0.120465435,0,0,STNWG,3,F,B,6,1.45
0,0.1724846,0,0,STNWG,3,F,C,1,1.28
0,0.922655715,0,0,UTE,4,M,B,4,1.03
0,0.826830938,0,0,HBACK,4,F,C,5,0.67
0,0.167008898,0,0,HBACK,3,F,C,6,1.23
1,0.826830938,1,500,UTE,4,M,B,5,1.2
0,0.377823409,0,0,SEDAN,1,F,C,3,2.199
0,0.826830938,0,0,UTE,4,F,E,5,0.91
0,0.826830938,0,0,SEDAN,4,M,B,5,0.73
0,0.826830938,0,0,SEDAN,4,M,B,6,0.36
0,0.826830938,0,0,UTE,4,F,F,3,0.96
0,0.826830938,0,0,HBACK,4,F,B,3,0.84
0,0.826830938,0,0,HDTOP,4,M,D,4,1.26
0,0.583162218,0,0,HBACK,2,M,C,1,1.55
0,0.1724846,0,0,SEDAN,3,M,C,6,1.29
0,0.062970568,0,0,HBACK,1,M,B,5,1.73
0,0.03559206,0,0,UTE,1,F,E,3,3.77
0,0.826830938,0,0,SEDAN,4,M,A,6,0.53
0,0.613278576,0,0,STNWG,4,F,A,2,1.36
0,0.826830938,0,0,SEDAN,3,F,A,4,1.07
0,0.501026694,0,0,PANVN,4,F,C,3,0.43
0,0.002737851,0,0,HBACK,1,F,C,2,1.69
0,0.826830938,0,0,SEDAN,4,F,C,5,0.95
0,0.826830938,0,0,SEDAN,4,M,A,6,0.95
0,0.999315537,0,0,PANVN,4,M,F,5,0.46
0,0.1724846,0,0,STNWG,2,M,C,4,3.59
0,0.495550993,0,0,SEDAN,3,F,B,3,1.15
0,0.186173854,0,0,UTE,1,F,C,4,2.3
0,0.1724846,0,0,UTE,3,M,C,3,1.27
0,0.826830938,0,0,SEDAN,3,M,C,5,1.07
0,0.826830938,0,0,STNWG,4,M,C,4,1.36
0,0.145106092,0,0,STNWG,2,F,C,5,2.34
0,0.826830938,0,0,STNWG,3,M,E,4,2.23
0,0.826830938,0,0,SEDAN,3,F,C,3,1.15
0,0.826830938,0,0,HBACK,3,F,A,5,1.14
1,0.826830938,1,2983.059998,STNWG,3,F,F,4,2.05
0,0.605065024,0,0,SEDAN,1,F,A,6,2.54
0,0.1724846,0,0,STNWG,3,M,B,4,3.52
0,0.498288843,0,0,SEDAN,2,M,C,3,1.62
0,0.1724846,0,0,SEDAN,4,M,A,3,0.66
0,0.1724846,0,0,SEDAN,1,F,A,2,2.23
0,0.826830938,0,0,SEDAN,3,F,A,3,1.48
0,0.826830938,0,0,TRUCK,3,M,E,3,1.43
0,0.1724846,0,0,UTE,4,M,E,3,1.52
0,0.79945243,0,0,HBACK,1,F,A,4,2.01
0,0.396988364,0,0,STNWG,4,F,D,3,1.95
0,0.826830938,0,0,SEDAN,3,F,B,6,1.35
0,0.826830938,0,0,HBACK,4,F,A,5,0.51
0,0.194387406,0,0,COUPE,3,F,C,2,1.05
0,0.1724846,0,0,HBACK,3,F,C,4,1.46
0,0.1724846,0,0,PANVN,4,M,B,4,0.47
0,0.826830938,0,0,STNWG,3,F,C,6,3.43
0,0.826830938,0,0,SEDAN,3,M,B,6,1.47
0,0.826830938,0,0,HBACK,3,F,A,2,1.69
0,0.826830938,0,0,HDTOP,2,F,E,2,3.79
0,0.826830938,0,0,SEDAN,3,F,E,4,1.31
0,0.999315537,0,0,UTE,4,M,D,3,1.44
0,0.826830938,0,0,STNWG,3,F,A,4,2.94
0,0.728268309,0,0,HBACK,3,M,C,1,0.87
0,0.462696783,0,0,STNWG,2,M,C,3,2.94
0,0.826830938,0,0,SEDAN,3,F,C,6,1.35
0,0.120465435,0,0,SEDAN,3,M,B,4,1.03
0,0.826830938,0,0,HBACK,3,F,C,4,0.93
0,0.826830938,0,0,HBACK,3,F,B,3,1.68
0,0.1724846,0,0,HBACK,3,F,C,4,1.87
0,0.317590691,0,0,STNWG,2,F,A,3,3.3
0,0.826830938,0,0,HBACK,3,M,B,3,1.14
0,0.227241615,0,0,HDTOP,4,M,B,2,1.67
0,0.722792608,0,0,SEDAN,4,F,E,6,0.72
0,0.826830938,0,0,STNWG,4,F,D,4,1.79
0,0.219028063,0,0,HBACK,3,F,D,2,0.89
0,0.498288843,0,0,STNWG,2,M,C,5,2.26
0,0.826830938,0,0,HBACK,3,F,C,4,1.07
0,0.301163587,0,0,STNWG,4,F,C,1,0.72
0,0.709103354,0,0,SEDAN,2,F,F,4,1.93
1,0.167008898,1,200,STNWG,1,F,C,4,3.05
0,0.813141684,0,0,STNWG,3,M,C,1,3.23
0,0.793976728,0,0,SEDAN,3,M,C,3,1.07
0,0.167008898,0,0,SEDAN,3,F,B,3,1.37
0,0.008213552,0,0,HBACK,2,F,B,1,1.13
1,0.813141684,1,2577.809998,STNWG,4,F,C,2,1.17
0,0.83504449,0,0,STNWG,1,M,D,3,4.73
0,0.120465435,0,0,SEDAN,2,F,A,4,1.58
0,0.161533196,0,0,SEDAN,1,F,D,3,1.83
0,0.501026694,0,0,SEDAN,2,F,E,4,1.74
0,0.167008898,0,0,SEDAN,2,M,A,2,1.52
0,0.498288843,0,0,SEDAN,3,M,A,4,1.75
0,0.498288843,0,0,TRUCK,3,M,D,4,3.12
0,0.772073922,0,0,TRUCK,4,M,D,2,1.45
0,0.826830938,0,0,SEDAN,2,F,C,2,1.59
0,0.501026694,0,0,SEDAN,2,F,C,2,1.73
0,0.117727584,0,0,STNWG,1,M,B,2,2.91
0,0.826830938,0,0,STNWG,3,F,C,2,2.39
0,0.186173854,0,0,HBACK,3,F,C,2,0.7
1,0.227241615,1,389.9499998,STNWG,2,F,E,4,2.31
0,0.501026694,0,0,UTE,4,M,D,3,1.36
0,0.114989733,0,0,HBACK,2,F,A,1,1.45
0,0.503764545,0,0,STNWG,3,F,F,2,2.88
0,0.566735113,0,0,HBACK,2,F,E,3,1.03
0,0.583162218,0,0,SEDAN,3,M,C,4,1.15
0,0.547570157,0,0,HBACK,2,F,A,3,1.52
0,0.566735113,0,0,SEDAN,4,M,C,3,0.4
0,0.186173854,0,0,STNWG,3,F,C,2,2.35
0,0.194387406,0,0,HDTOP,2,F,A,2,2.54
0,0.06844627,0,0,HBACK,1,M,B,5,1.53
0,0.566735113,0,0,SEDAN,2,M,A,2,1.7
0,0.791238878,0,0,MIBUS,4,M,C,4,1.51
0,0.566735113,0,0,SEDAN,2,F,A,5,1.77
0,0.498288843,0,0,SEDAN,2,M,B,4,1.46
0,0.501026694,0,0,STNWG,2,M,E,3,3.59
0,0.813141684,0,0,SEDAN,4,F,C,3,0.76
0,0.878850103,0,0,HBACK,1,M,A,2,2.35
1,0.410677618,1,3888.919998,SEDAN,3,F,C,6,1.29
0,0.169746749,0,0,SEDAN,2,F,B,4,1.52
0,0.826830938,0,0,SEDAN,2,M,A,2,1.65
0,0.813141684,0,0,STNWG,2,M,A,6,4.09
0,0.498288843,0,0,SEDAN,3,F,C,5,0.97
0,0.498288843,0,0,UTE,2,M,B,2,1.29
0,0.813141684,0,0,HBACK,3,F,B,6,0.96
0,0.410677618,0,0,SEDAN,3,F,A,4,1.65
0,0.498288843,0,0,PANVN,3,M,B,4,1.5
0,0.498288843,0,0,SEDAN,3,F,B,3,0.82
0,0.826830938,0,0,STNWG,2,M,F,3,3.59
